lake,site,month,monlak,date ,time,samplingtime,sunrise,Time from sunrise,daylight,depth,temp,spcond,do,domgl,ph,turb,dist,totdepth,depthbelow3,avgdoepi,thermocline,avgtemp,avgspcond,avgdo,avgdomgl,avgph,avgturb,
tal,47,4,4tal,,16:20,,9:51,9:51,9.85,3,12.6,421,103,10.9,8.6,5.7,,,,,,,,,,,,
tal,47,4,4tal,,16:20,,9:51,9:51,9.85,4,12.3,419,100,10.7,8.5,4.9,,,,,,,,,,,,
tal,47,4,4tal,,16:20,,9:51,9:51,9.85,5,12,416,98,10.6,8.5,5.6,,,,,,,,,,,,
tal,47,4,4tal,,16:20,,9:51,9:51,9.85,6,11.6,414,89,9.7,8.4,6,,,,,,,,,,,,
tal,48,4,4tal,20150428,16:06,11,9:37,9:37,9.62,0,13.1,426,105,11,8.6,4.8,,6.7,,11,,,,,,,,
tal,48,4,4tal,,16:06,,9:37,9:37,9.62,1,13.1,426,105,11,8.6,4.8,,,,,,,,,,,,
tal,48,4,4tal,,16:06,,9:37,9:37,9.62,2,12.7,423,105,11.1,8.6,6.2,,,,,,,,,,,,
tal,48,4,4tal,,16:06,,9:37,9:37,9.62,3,12.3,418,103,11.1,8.6,5.2,,,,,,,,,,,,
tal,48,4,4tal,,16:06,,9:37,9:37,9.62,4,11.9,414,98,10.6,8.5,5.1,,,,,,,,,,,,
tal,48,4,4tal,,16:06,,9:37,9:37,9.62,5,11.7,413,91,9.8,8.4,6.7,,,,,,,,,,,,
tal,48,4,4tal,,16:06,,9:37,9:37,9.62,6,11.7,414,89,9.6,8.3,7.5,,,,,,,,,,,,
tal,49,4,4tal,20150429,10:41,30,4:14,4:14,4.23,0,13.2,455,112,11.7,8.8,4.5,,4.5,,10.9,,,,,,,,
tal,49,4,4tal,,10:41,,4:14,4:14,4.23,1,13,453,12,11.7,8.8,4.7,,,,,,,,,,,,
tal,49,4,4tal,,10:41,,4:14,4:14,4.23,2,12.6,458,110,11.7,8.8,4.4,,,,,,,,,,,,
tal,49,4,4tal,,10:41,,4:14,4:14,4.23,3,12.5,456,109,11.5,8.7,4.9,,,,,,,,,,,,
tal,49,4,4tal,,10:41,,4:14,4:14,4.23,4,12.1,503,74,8,8.3,6.7,,,,,,,,,,,,
tal,50,4,4tal,20150429,11:53,36,5:26,5:26,5.43,0,13.2,572,118,12.3,8.8,5.7,,2.7,,8.4,,,,,,,,
tal,50,4,4tal,,11:53,,5:26,5:26,5.43,1,13,677,119,12.5,8.7,5.7,,,,,,,,,,,,
tal,50,4,4tal,,11:53,,5:26,5:26,5.43,2,12.7,701,113,12,8.7,7,,,,,,,,,,,,
tal,51,4,4tal,20150428,17:44,18,11:15,11:15,11.25,0,13.2,425,103,10.8,8.6,5.2,,5.8,,10.7,,,,,,,,
tal,51,4,4tal,,17:44,,11:15,11:15,11.25,1,13.2,426,104,10.9,8.6,5.1,,,,,,,,,,,,
tal,51,4,4tal,,17:44,,11:15,11:15,11.25,2,13,426,104,11,8.6,5.5,,,,,,,,,,,,
tal,51,4,4tal,,17:44,,11:15,11:15,11.25,3,12.7,425,102,10.8,8.6,5.7,,,,,,,,,,,,
tal,51,4,4tal,,17:44,,11:15,11:15,11.25,4,11.7,422,93,10,8.4,5.3,,,,,,,,,,,,
tal,51,4,4tal,,17:44,,11:15,11:15,11.25,5,11.7,424,80,8.6,8.2,9.9,,,,,,,,,,,,
tal,52,4,4tal,20150428,14:45,6,8:16,8:16,8.27,0,12.8,422,103,10.8,8.5,4.8,,7.6,,10.4,,,,,,,,
tal,52,4,4tal,,14:45,,8:16,8:16,8.27,1,12.6,421,102,10.8,8.5,4.9,,,,,,,,,,,,
tal,52,4,4tal,,14:45,,8:16,8:16,8.27,2,11.8,415,97,10.5,8.5,5.2,,,,,,,,,,,,
tal,52,4,4tal,,14:45,,8:16,8:16,8.27,3,11.7,413,93,10.1,8.4,5.6,,,,,,,,,,,,
tal,52,4,4tal,,14:45,,8:16,8:16,8.27,4,11.6,412,92,10,8.4,5.2,,,,,,,,,,,,
tal,52,4,4tal,,14:45,,8:16,8:16,8.27,5,11.6,412,91,9.9,8.4,4.8,,,,,,,,,,,,
tal,52,4,4tal,,14:45,,8:16,8:16,8.27,6,11.5,411,90,9,8.3,5,,,,,,,,,,,,
tal,52,4,4tal,,14:45,,8:16,8:16,8.27,7,11.4,410,89,9.7,8.3,4.8,,,,,,,,,,,,
tal,53,4,4tal,20150429,11:17,32,4:50,4:50,4.83,0,14,476,114,11.8,8.8,4.1,,4.2,,8,,,,,,,,
tal,53,4,4tal,,11:17,,4:50,4:50,4.83,1,13,464,114,12,8.8,4.7,,,,,,,,,,,,
tal,53,4,4tal,,11:17,,4:50,4:50,4.83,2,12.9,470,112,11.8,8.8,4.5,,,,,,,,,,,,
tal,53,4,4tal,,11:17,,4:50,4:50,4.83,3,12.8,499,106,11.2,8.7,5,,,,,,,,,,,,
tal,54,4,4tal,20150428,14:26,5,7:57,7:57,7.95,0,12.7,421,102,10.8,8.5,4.8,,7.6,,10.6,,,,,,,,
tal,54,4,4tal,,14:26,,7:57,7:57,7.95,1,12.6,420,101,10.8,8.5,4.8,,,,,,,,,,,,
tal,54,4,4tal,,14:26,,7:57,7:57,7.95,2,12.1,417,100,10.8,8.5,5.2,,,,,,,,,,,,
tal,54,4,4tal,,14:26,,7:57,7:57,7.95,3,11.7,412,96,10.4,8.5,5.2,,,,,,,,,,,,
tal,54,4,4tal,,14:26,,7:57,7:57,7.95,4,11.6,413,93,10.1,8.4,5.1,,,,,,,,,,,,
tal,54,4,4tal,,14:26,,7:57,7:57,7.95,5,11.6,413,91,9.9,8.4,5.1,,,,,,,,,,,,
tal,54,4,4tal,,14:26,,7:57,7:57,7.95,6,11.6,412,91,9.8,8.3,4.8,,,,,,,,,,,,
tal,54,4,4tal,,14:26,,7:57,7:57,7.95,7,11.4,410,88,9.6,8.3,5.4,,,,,,,,,,,,
tal,55,4,4tal,20150428,15:02,7,8:33,8:33,8.55,0,12.9,424,103,10.8,8.5,4.7,,7.3,,10.6,,,,,,,,
tal,55,4,4tal,,15:02,,8:33,8:33,8.55,1,12.6,421,102,10.8,8.5,5,,,,,,,,,,,,
tal,55,4,4tal,,15:02,,8:33,8:33,8.55,2,12.4,419,102,10.8,8.5,5.2,,,,,,,,,,,,
tal,55,4,4tal,,15:02,,8:33,8:33,8.55,3,12,416,98,10.6,8.5,5.2,,,,,,,,,,,,
tal,55,4,4tal,,15:02,,8:33,8:33,8.55,4,11.7,413,94,10.2,8.4,5.2,,,,,,,,,,,,
tal,55,4,4tal,,15:02,,8:33,8:33,8.55,5,11.7,414,91,9.9,8.4,5.5,,,,,,,,,,,,
tal,55,4,4tal,,15:02,,8:33,8:33,8.55,6,11.7,414,89,9.7,8.3,5.5,,,,,,,,,,,,
tal,55,4,4tal,,15:02,,8:33,8:33,8.55,7,11.5,415,73,7.9,8.1,10,,,,,,,,,,,,
tal,56,4,4tal,20150428,14:10,4,7:41,7:41,7.68,0,12.5,416,100,10.6,8.5,4.9,,6.5,,10.4,,,,,,,,
tal,56,4,4tal,,14:10,,7:41,7:41,7.68,1,12.3,415,99,10.6,8.5,4.6,,,,,,,,,,,,
tal,56,4,4tal,,14:10,,7:41,7:41,7.68,2,11.9,413,100,10.7,8.5,5.2,,,,,,,,,,,,
tal,56,4,4tal,,14:10,,7:41,7:41,7.68,3,11.5,411,94,10.2,8.4,5,,,,,,,,,,,,
tal,56,4,4tal,,14:10,,7:41,7:41,7.68,4,11.5,412,91,9.8,8.3,5.1,,,,,,,,,,,,
tal,56,4,4tal,,14:10,,7:41,7:41,7.68,5,11.5,411,90,9.8,8.3,4.9,,,,,,,,,,,,
tal,56,4,4tal,,14:10,,7:41,7:41,7.68,6,11.5,411,88,9.6,8.3,9,,,,,,,,,,,,
tal,57,4,4tal,20150429,9:31,25,3:04,3:04,3.07,0,12.8,433,104,11,8.6,4.7,,5.5,,10.7,,,,,,,,
tal,57,4,4tal,,9:31,,3:04,3:04,3.07,1,12.8,432,104,11.1,8.6,4.6,,,,,,,,,,,,
tal,57,4,4tal,,9:31,,3:04,3:04,3.07,2,12.6,433,102,10.8,8.6,4.6,,,,,,,,,,,,
tal,57,4,4tal,,9:31,,3:04,3:04,3.07,3,12.5,434,99,10.6,8.5,4.4,,,,,,,,,,,,
tal,57,4,4tal,,9:31,,3:04,3:04,3.07,4,12.1,427,92,9.8,8.4,5.4,,,,,,,,,,,,
tal,57,4,4tal,,9:31,,3:04,3:04,3.07,5,11.8,447,76,8.3,8.2,6.9,,,,,,,,,,,,
tal,58,4,4tal,20150429,11:37,34,5:10,5:10,5.17,0,13.6,564,119,12.4,8.8,4.4,,2.6,,12.3,,,,,,,,
tal,58,4,4tal,,11:37,,5:10,5:10,5.17,1,13.1,565,121,12.6,8.8,4.3,,,,,,,,,,,,
tal,58,4,4tal,,11:37,,5:10,5:10,5.17,2,12.7,697,111,11.8,8.7,10.1,,,,,,,,,,,,
tal,59,4,4tal,20150428,17:35,17,11:06,11:06,11.1,0,12.8,429,101,10.7,8.5,5.2,,5.8,,10.3,,,,,,,,
tal,59,4,4tal,,17:35,,11:06,11:06,11.1,1,12.6,429,99,10.5,8.5,5.5,,,,,,,,,,,,
tal,59,4,4tal,,17:35,,11:06,11:06,11.1,2,12.4,430,98,10.4,8.5,6.2,,,,,,,,,,,,
tal,59,4,4tal,,17:35,,11:06,11:06,11.1,3,12.1,428,97,10.4,8.5,5.5,,,,,,,,,,,,
tal,59,4,4tal,,17:35,,11:06,11:06,11.1,4,11.9,431,91,9.7,8.4,6.7,,,,,,,,,,,,
tal,59,4,4tal,,17:35,,11:06,11:06,11.1,5,11.8,426,87,9.4,8.3,8.2,,,,,,,,,,,,
tal,60,4,4tal,20150428,15:46,10,9:17,9:17,9.28,0,13,426,103,10.9,8.6,5.1,,7,,8.1,,,,,,,,
tal,60,4,4tal,,15:46,,9:17,9:17,9.28,1,13,426,103,10.9,8.6,5.3,,,,,,,,,,,,
tal,60,4,4tal,,15:46,,9:17,9:17,9.28,2,12.5,421,102,10.8,8.6,5.6,,,,,,,,,,,,
tal,60,4,4tal,,15:46,,9:17,9:17,9.28,3,11.9,416,97,10.5,8.5,5.8,,,,,,,,,,,,
tal,60,4,4tal,,15:46,,9:17,9:17,9.28,4,11.7,414,91,9.9,8.4,5.6,,,,,,,,,,,,
tal,60,4,4tal,,15:46,,9:17,9:17,9.28,5,11.7,413,90,9.8,8.3,6,,,,,,,,,,,,
tal,60,4,4tal,,15:46,,9:17,9:17,9.28,6,11.7,414,86,9.3,8.3,8.7,,,,,,,,,,,,
tal,60,4,4tal,,15:46,,9:17,9:17,9.28,7,11.6,414,84,9.1,8.3,9.6,,,,,,,,,,,,
tal,62,4,4tal,20150429,8:30,21,2:03,2:03,2.05,0,12.3,296,97,10.4,8.4,5.8,,2,,10.3,,,,,,,,
tal,62,4,4tal,,8:30,,2:03,2:03,2.05,1,12.3,296,97,10.3,8.4,5.7,,,,,,,,,,,,
tal,62,4,4tal,,8:30,,2:03,2:03,2.05,2,12.3,297,96,10.2,8.4,6.3,,,,,,,,,,,,
tal,63,4,4tal,20150429,8:43,22,2:16,2:16,2.27,0,12.3,294,98,10.4,8.4,5.4,,3,,10.2,,,,,,,,
tal,63,4,4tal,,8:43,,2:16,2:16,2.27,1,12.2,293,97,10.4,8.4,5.5,,,,,,,,,,,,
tal,63,4,4tal,,8:43,,2:16,2:16,2.27,2,11.9,293,94,10.2,8.4,6.2,,,,,,,,,,,,
tal,63,4,4tal,,8:43,,2:16,2:16,2.27,3,11.9,293,91,9.8,8.3,7.3,,,,,,,,,,,,
tal,64,4,4tal,20150428,13:15,1,6:46,6:46,6.77,0,12.1,416,99,10.7,8.5,4.8,,8,,10.3,,,,,,,,
tal,64,4,4tal,,13:15,,6:46,6:46,6.77,1,11.9,415,99,10.6,8.5,4.8,,,,,,,,,,,,
tal,64,4,4tal,,13:15,,6:46,6:46,6.77,2,11.6,411,97,10.6,8.5,5.1,,,,,,,,,,,,
tal,64,4,4tal,,13:15,,6:46,6:46,6.77,3,11.4,409,92,10,8.4,4.5,,,,,,,,,,,,
tal,64,4,4tal,,13:15,,6:46,6:46,6.77,4,11.4,409,90,9.8,8.3,4.7,,,,,,,,,,,,
tal,64,4,4tal,,13:15,,6:46,6:46,6.77,5,11.4,410,89,9.7,8.3,5,,,,,,,,,,,,
tal,64,4,4tal,,13:15,,6:46,6:46,6.77,6,11.4,411,83,9,8.2,4.8,,,,,,,,,,,,
tal,64,4,4tal,,13:15,,6:46,6:46,6.77,7,11.2,418,56,6.1,7.9,4.9,,,,,,,,,,,,
tal,65,4,4tal,20150429,9:56,27,3:29,3:29,3.48,0,13.2,450,109,11.4,8.7,4.8,,5.2,,10.7,,,,,,,,
tal,65,4,4tal,,9:56,,3:29,3:29,3.48,1,13.2,449,107,11.3,8.7,4.5,,,,,,,,,,,,
tal,65,4,4tal,,9:56,,3:29,3:29,3.48,2,12.7,441,104,11.1,8.7,4.9,,,,,,,,,,,,
tal,65,4,4tal,,9:56,,3:29,3:29,3.48,3,12.7,440,104,11,8.6,5.4,,,,,,,,,,,,
tal,65,4,4tal,,9:56,,3:29,3:29,3.48,4,11.8,452,81,8.7,8.3,7.8,,,,,,,,,,,,
tal,67,4,4tal,20150428,16:33,13,10:04,10:04,10.07,0,13.9,436,106,10.9,8.6,5.3,,6.4,,10.4,,,,,,,,
tal,67,4,4tal,,16:33,,10:04,10:04,10.07,1,13.2,427,106,11,8.6,5.2,,,,,,,,,,,,
tal,67,4,4tal,,16:33,,10:04,10:04,10.07,2,12.3,418,102,10.9,8.6,5.7,,,,,,,,,,,,
tal,67,4,4tal,,16:33,,10:04,10:04,10.07,3,12.1,418,96,10.3,8.5,5.3,,,,,,,,,,,,
tal,67,4,4tal,,16:33,,10:04,10:04,10.07,4,11.7,420,84,9.1,8.3,7.8,,,,,,,,,,,,
tal,67,4,4tal,,16:33,,10:04,10:04,10.07,5,11.7,417,83,8.9,8.2,8.8,,,,,,,,,,,,
tal,67,4,4tal,,16:33,,10:04,10:04,10.07,6,11.7,415,82,8.9,8.2,11.5,,,,,,,,,,,,
tal,68,4,4tal,20150428,15:16,8,8:47,8:47,8.78,0,12.9,424,103,10.8,8.5,4.7,,7.6,,10.5,,,,,,,,
tal,68,4,4tal,,15:16,,8:47,8:47,8.78,1,12.6,421,102,10.8,8.5,5,,,,,,,,,,,,
tal,68,4,4tal,,15:16,,8:47,8:47,8.78,2,12.4,419,101,10.7,8.5,5.1,,,,,,,,,,,,
tal,68,4,4tal,,15:16,,8:47,8:47,8.78,3,12,417,96,10.3,8.5,6.2,,,,,,,,,,,,
tal,68,4,4tal,,15:16,,8:47,8:47,8.78,4,11.7,414,92,10,8.4,5.6,,,,,,,,,,,,
tal,68,4,4tal,,15:16,,8:47,8:47,8.78,5,11.7,414,90,9.7,8.3,5.7,,,,,,,,,,,,
tal,68,4,4tal,,15:16,,8:47,8:47,8.78,6,11.7,414,86,9.3,8.3,7.1,,,,,,,,,,,,
tal,68,4,4tal,,15:16,,8:47,8:47,8.78,7,11.6,416,75,8.1,8.1,9.1,,,,,,,,,,,,
tal,69,4,4tal,20150429,10:25,29,3:58,3:58,3.97,0,13.3,452,111,11.6,8.7,4.8,,5,,10.6,,,,,,,,
tal,69,4,4tal,,10:25,,3:58,3:58,3.97,1,12.9,449,110,11.5,8.7,5,,,,,,,,,,,,
tal,69,4,4tal,,10:25,,3:58,3:58,3.97,2,12.8,449,106,11.3,8.7,5,,,,,,,,,,,,
tal,69,4,4tal,,10:25,,3:58,3:58,3.97,3,12.6,449,98,10.4,8.6,5,,,,,,,,,,,,
tal,69,4,4tal,,10:25,,3:58,3:58,3.97,4,11.9,453,78,8.4,8.3,6.7,,,,,,,,,,,,
tal,70,4,4tal,20150429,11:02,31,4:35,4:35,4.58,0,12.8,333,107,11.3,8.6,5.6,,2.3,,11.3,,,,,,,,
tal,70,4,4tal,,11:02,,4:35,4:35,4.58,1,12.6,330,106,11.3,8.6,5.9,,,,,,,,,,,,
tal,70,4,4tal,,11:02,,4:35,4:35,4.58,2,11.6,311,104,11.3,8.5,9.1,,,,,,,,,,,,
tal,71,4,4tal,20150429,8:58,23,2:31,2:31,2.52,0,12.9,303,100,10.6,8.5,4.5,,4.1,,9.6,,,,,,,,
tal,71,4,4tal,,8:58,,2:31,2:31,2.52,1,12.7,302,99,10.5,8.5,5.2,,,,,,,,,,,,
tal,71,4,4tal,,8:58,,2:31,2:31,2.52,2,12.5,299,98,10.4,8.5,5.5,,,,,,,,,,,,
tal,71,4,4tal,,8:58,,2:31,2:31,2.52,3,12,312,86,9.3,8.3,6.4,,,,,,,,,,,,
tal,71,4,4tal,,8:58,,2:31,2:31,2.52,4,11.7,317,68,7.4,8.1,9.3,,,,,,,,,,,,
tal,72,4,4tal,20150428,13:33,2,7:04,7:04,7.07,0,13.1,426,102,10.7,8.5,4.6,,8.2,,10.3,,,,,,,,
tal,72,4,4tal,,13:33,,7:04,7:04,7.07,1,11.7,411,99,10.7,8.6,5.4,,,,,,,,,,,,
tal,72,4,4tal,,13:33,,7:04,7:04,7.07,2,11.5,410,94,10.2,8.4,5.2,,,,,,,,,,,,
tal,72,4,4tal,,13:33,,7:04,7:04,7.07,3,11.5,411,91,9.9,8.4,5,,,,,,,,,,,,
tal,72,4,4tal,,13:33,,7:04,7:04,7.07,4,11.5,411,90,9.8,8.3,5.8,,,,,,,,,,,,
tal,72,4,4tal,,13:33,,7:04,7:04,7.07,5,11.5,411,89,9.7,8.3,4.9,,,,,,,,,,,,
tal,72,4,4tal,,13:33,,7:04,7:04,7.07,6,11.5,411,86,9.3,8.3,6.4,,,,,,,,,,,,
tal,72,4,4tal,,13:33,,7:04,7:04,7.07,7,11.4,412,80,8.7,8.2,5.4,,,,,,,,,,,,
tal,72,4,4tal,,13:33,,7:04,7:04,7.07,8,11,419,44,4.8,7.9,9,,,,,,,,,,,,
tal,73,4,4tal,20150429,10:13,28,3:46,3:46,3.77,0,13.7,450,107,11.1,8.7,5,,4.5,,10.4,,,,,,,,
tal,73,4,4tal,,10:13,,3:46,3:46,3.77,1,13.4,447,107,11.2,8.7,4.8,,,,,,,,,,,,
tal,73,4,4tal,,10:13,,3:46,3:46,3.77,2,12.8,441,104,10.9,8.6,5.1,,,,,,,,,,,,
tal,73,4,4tal,,10:13,,3:46,3:46,3.77,3,12.5,437,100,10.6,8.6,5.1,,,,,,,,,,,,
tal,73,4,4tal,,10:13,,3:46,3:46,3.77,4,11.9,452,76,8.2,8.3,6,,,,,,,,,,,,
tal,74,4,4tal,20150429,11:26,33,4:59,4:59,4.98,0,13.8,468,114,11.7,8.7,4.2,,3.6,,11.5,,,,,,,,
tal,74,4,4tal,,11:26,,4:59,4:59,4.98,1,13,457,114,12,8.8,4.6,,,,,,,,,,,,
tal,74,4,4tal,,11:26,,4:59,4:59,4.98,2,12.8,454,112,11.8,8.8,4.9,,,,,,,,,,,,
tal,74,4,4tal,,11:26,,4:59,4:59,4.98,3,12.6,471,100,10.6,8.6,4.8,,,,,,,,,,,,
tal,75,4,4tal,20150429,9:11,24,2:44,2:44,2.73,0,13.6,306,102,10.6,8.5,4.8,,3.9,,9.9,,,,,,,,
tal,75,4,4tal,,9:11,,2:44,2:44,2.73,1,13.5,305,102,10.6,8.5,5.1,,,,,,,,,,,,
tal,75,4,4tal,,9:11,,2:44,2:44,2.73,2,12.9,301,101,10.6,8.5,5.3,,,,,,,,,,,,
tal,75,4,4tal,,9:11,,2:44,2:44,2.73,3,11.8,292,94,10.1,8.4,6.1,,,,,,,,,,,,
tal,75,4,4tal,,9:11,,2:44,2:44,2.73,4,11.5,292,71,7.6,8,10,,,,,,,,,,,,
tal,76,4,4tal,20150428,13:51,3,7:22,7:22,7.37,0,12.9,424,102,10.8,8.5,4.7,,7.9,,10.5,,,,,,,,
tal,76,4,4tal,,13:51,,7:22,7:22,7.37,1,12.7,422,102,10.8,8.5,4.6,,,,,,,,,,,,
tal,76,4,4tal,,13:51,,7:22,7:22,7.37,2,12.3,418,101,10.8,8.5,5,,,,,,,,,,,,
tal,76,4,4tal,,13:51,,7:22,7:22,7.37,3,11.6,411,96,10.4,8.5,5.1,,,,,,,,,,,,
tal,76,4,4tal,,13:51,,7:22,7:22,7.37,4,11.5,410,91,9.9,8.4,4.9,,,,,,,,,,,,
tal,76,4,4tal,,13:51,,7:22,7:22,7.37,5,11.5,411,90,9.8,8.3,5,,,,,,,,,,,,
tal,76,4,4tal,,13:51,,7:22,7:22,7.37,6,11.4,410,88,9.6,8.3,4.7,,,,,,,,,,,,
tal,76,4,4tal,,13:51,,7:22,7:22,7.37,7,11.4,409,91,9.9,8.3,4.3,,,,,,,,,,,,
tal,77,4,4tal,20150429,12:09,37,5:42,5:42,5.7,0,14.7,699,120,12.1,8.7,5,,2.1,,12,,,,,,,,
tal,77,4,4tal,,12:09,,5:42,5:42,5.7,1,12.8,829,114,12,8.5,8.9,,,,,,,,,,,,
tal,77,4,4tal,,12:09,,5:42,5:42,5.7,2,12.6,828,112,11.8,8.4,12,,,,,,,,,,,,
tal,78,4,4tal,20150428,17:18,16,10:49,10:49,10.82,0,14.1,438,106,10.9,8.6,5.3,,3,,11,,,,,,,,
tal,78,4,4tal,,17:18,,10:49,10:49,10.82,1,13.7,434,107,11.1,8.6,5.1,,,,,,,,,,,,
tal,78,4,4tal,,17:18,,10:49,10:49,10.82,2,13.6,433,107,11.1,8.6,5.1,,,,,,,,,,,,
tal,78,4,4tal,,17:18,,10:49,10:49,10.82,3,13.5,432,106,11,8.6,5.5,,,,,,,,,,,,
tal,79,4,4tal,20150428,16:45,14,10:16,10:16,10.27,0,13.4,430,105,11,8.6,5.4,,5.8,,10.6,,,,,,,,
tal,79,4,4tal,,16:45,,10:16,10:16,10.27,1,13.1,428,104,10.9,8.6,4.9,,,,,,,,,,,,
tal,79,4,4tal,,16:45,,10:16,10:16,10.27,2,12.2,416,99,10.6,8.5,5.3,,,,,,,,,,,,
tal,79,4,4tal,,16:45,,10:16,10:16,10.27,3,11.7,413,96,10.4,8.5,5.5,,,,,,,,,,,,
tal,79,4,4tal,,16:45,,10:16,10:16,10.27,4,11.7,411,93,10.1,8.4,5.5,,,,,,,,,,,,
tal,79,4,4tal,,16:45,,10:16,10:16,10.27,5,11.6,410,92,10,8.4,6.8,,,,,,,,,,,,
tal,80,4,4tal,20150428,18:25,20,11:56,11:56,11.93,0,14.9,320,113,11.4,8.7,8,,2.7,,11.9,,,,,,,,
tal,80,4,4tal,,18:25,,11:56,11:56,11.93,1,12.8,304,118,12.4,8.9,7.5,,,,,,,,,,,,
tal,80,4,4tal,,18:25,,11:56,11:56,11.93,2,11.8,295,109,11.8,8.8,7.4,,,,,,,,,,,,
clb,1,5,5clb,20150526,15:35,8,6:04,9:31,9.5,0,23.631,615.7,,9.49,8.83,1.9,1740,7.4,6,10.12,,18.4,614.1,108.4,7.4,8.5,2.4,
clb,1,5,5clb,20150526,15:35,,6:04,9:31,9.5,1,22.466,616.6,,9.75,8.87,2.44,,,,,,,,,,,,
clb,1,5,5clb,20150526,15:35,,6:04,9:31,9.5,2,21.621,612.9,,10.16,8.91,2.26,,,,,,,,,,,,
clb,1,5,5clb,20150526,15:35,,6:04,9:31,9.5,3,20.195,597.7,,10.68,8.97,2.35,,,,,,,,,,,,
clb,1,5,5clb,20150526,15:35,,6:04,9:31,9.5,4,18.267,572,,10.52,8.91,2.66,,,,,,,,,,,,
clb,1,5,5clb,20150526,15:35,,6:04,9:31,9.5,5,14.577,606.3,,5.74,8.01,2.7,,,,,,,,,,,,
clb,1,5,5clb,20150526,15:35,,6:04,9:31,9.5,6,13.601,622.3,,2.44,7.78,2.7,,,,,,,,,,,,
clb,1,5,5clb,20150526,15:35,,6:04,9:31,9.5,7,12.5,669.4,,0.48,7.56,2.28,,,,,,,,,,,,
clb,2,5,5clb,20150527,12:51,9,6:04,6:47,6.8,0,22.684,751.2,,8.72,8.74,3.11,5130,5.1,5,7.584,,20.2,776.3,136.1,6.5,8.4,4,
clb,2,5,5clb,20150527,12:51,,6:04,6:47,6.8,1,22.429,746.9,,8.95,8.78,3.27,,,,,,,,,,,,
clb,2,5,5clb,20150527,12:51,,6:04,6:47,6.8,2,21.882,743.3,,8.73,8.72,3.1,,,,,,,,,,,,
clb,2,5,5clb,20150527,12:51,,6:04,6:47,6.8,3,19.28,702.8,,7.96,8.53,3.72,,,,,,,,,,,,
clb,2,5,5clb,20150527,12:51,,6:04,6:47,6.8,4,18.457,877.6,,3.56,7.78,5.46,,,,,,,,,,,,
clb,2,5,5clb,20150527,12:51,,6:04,6:47,6.8,5,16.73,836,,1.14,7.58,5.06,,,,,,,,,,,,
clb,3,5,5clb,20150527,12:20,7,6:04,6:16,6.3,0,22.505,766.2,,8.69,8.72,3.53,7068,5.6,5,8.066,,20,743.2,103.1,7,8.4,3.8,
clb,3,5,5clb,20150527,12:20,,6:04,6:16,6.3,1,22.303,720.9,,8.92,8.73,3.53,,,,,,,,,,,,
clb,3,5,5clb,20150527,12:20,,6:04,6:16,6.3,2,21.334,713.5,,8.79,8.71,3.82,,,,,,,,,,,,
clb,3,5,5clb,20150527,12:20,,6:04,6:16,6.3,3,19.507,679.4,,8.48,8.65,3.86,,,,,,,,,,,,
clb,3,5,5clb,20150527,12:20,,6:04,6:16,6.3,4,18.289,759.1,,5.45,7.99,4.24,,,,,,,,,,,,
clb,3,5,5clb,20150527,12:20,,6:04,6:16,6.3,5,16.037,820.2,,1.91,7.63,3.98,,,,,,,,,,,,
clb,4,5,5clb,20150527,13:38,,6:04,7:34,7.6,0,22.863,802.3,,8.89,8.7,3.92,9534,3.8,,9.01,,22.8,801.4,116.4,9,8.7,4,
clb,4,5,5clb,20150527,13:38,,6:04,7:34,7.6,1,22.802,801.6,,9.06,8.7,3.94,,,,,,,,,,,,
clb,4,5,5clb,20150527,13:38,,6:04,7:34,7.6,2,22.79,801.6,,9.1,8.7,3.9,,,,,,,,,,,,
clb,4,5,5clb,20150527,13:38,,6:04,7:34,7.6,3,22.55,799.9,,9,8.69,4.25,,,,,,,,,,,,
clb,5,5,5clb,20150526,16:36,11,6:04,10:32,10.5,0,23.298,633.6,,9.44,8.85,2.66,2988,,6,9.622,,18.4,641.3,105.9,6.8,8.4,3.2,
clb,5,5,5clb,20150526,16:36,,6:04,10:32,10.5,1,22.944,633.1,,9.77,8.86,2.87,,,,,,,,,,,,
clb,5,5,5clb,20150526,16:36,,6:04,10:32,10.5,2,22.581,628.5,,9.62,8.83,4.54,,,,,,,,,,,,
clb,5,5,5clb,20150526,16:36,,6:04,10:32,10.5,3,20.36,602.6,,10.32,8.97,3.05,,,,,,,,,,,,
clb,5,5,5clb,20150526,16:36,,6:04,10:32,10.5,4,17.481,597.6,,8.96,8.69,3.07,,,,,,,,,,,,
clb,5,5,5clb,20150526,16:36,,6:04,10:32,10.5,5,14.536,627.9,,4.71,7.91,2.75,,,,,,,,,,,,
clb,5,5,5clb,20150526,16:36,,6:04,10:32,10.5,6,13.367,673,,1.51,7.69,3.13,,,,,,,,,,,,
clb,5,5,5clb,20150526,16:36,,6:04,10:32,10.5,7,12.576,733.8,,0.27,7.48,3.14,,,,,,,,,,,,
clb,6,5,5clb,20150526,17:57,6,6:04,11:53,11.9,0,22.959,661.8,,9.34,8.76,5.54,6669,2.8,,9.38,,22.6,664.5,105.9,9.4,8.8,4.9,
clb,6,5,5clb,20150526,17:57,,6:04,11:53,11.9,1,22.529,665.7,,9.44,8.77,4.75,,,,,,,,,,,,
clb,6,5,5clb,20150526,17:57,,6:04,11:53,11.9,2,22.401,665.9,,9.35,8.76,4.29,,,,,,,,,,,,
